t,cmd_speed,cmd_steer,drive_speed,drive_steer,motor_erpm,odom_omega,odom_vx,odom_x,odom_y,odom_yaw,safety_speed,safety_steer,servo_pos,teleop_speed,teleop_steer,vesc_current,vesc_duty,vesc_erpm,vesc_voltage
113.684398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000395,0.000378,0.479468,-0.588647,-1.596746,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.704398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000568,0.001004,0.479420,-0.588664,-1.596758,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.724398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000568,0.001004,0.479420,-0.588664,-1.596758,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.744398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000686,0.000957,0.479415,-0.588672,-1.596821,0.000000,0.000000,0.560000,0.000000,0.000000,0.040000,0.000000,0.000000,12.700000
113.764398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000686,0.000957,0.479415,-0.588672,-1.596821,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.784398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006756,0.000336,0.479480,-0.588601,-1.597347,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.804398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003445,0.001111,0.479492,-0.588621,-1.597419,0.000000,0.000000,0.560000,0.000000,0.000000,0.040000,0.000000,0.000000,12.700000
113.824398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003445,0.001111,0.479492,-0.588621,-1.597419,0.000000,0.000000,0.560000,0.000000,0.000000,0.080000,0.000000,0.000000,12.700000
113.844398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001414,0.001592,0.479549,-0.588647,-1.597466,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.864398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001414,0.001592,0.479549,-0.588647,-1.597466,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.884398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003247,-0.006232,0.479503,-0.587886,-1.597709,0.000000,0.000000,0.560000,0.000000,0.000000,0.030000,0.000000,0.000000,12.700000
113.904398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001699,-0.004025,0.479485,-0.587754,-1.597771,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.924398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001699,-0.004025,0.479485,-0.587754,-1.597771,0.000000,0.000000,0.560000,0.000000,0.000000,0.070000,0.000000,0.000000,12.700000
113.944398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000487,-0.001630,0.479542,-0.587710,-1.597795,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.800000
113.964398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000487,-0.001630,0.479542,-0.587710,-1.597795,0.000000,0.000000,0.560000,0.000000,0.000000,0.040000,0.000000,0.000000,12.700000
113.984398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.014126,0.007379,0.479298,-0.588412,-1.598545,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
114.004398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006655,0.007209,0.479269,-0.588623,-1.598639,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
