frame_id,total_time_elapsed,dt,x,y,z,yaw,qx,qy,qz,qw,vx,vy,speed,omega
map,12.900279,0.066970,0.06331656334191527,-2.0332259581345538,0.0,2.6061355648021394,0.0,0.0,0.9643742781701077,0.2645415876641776,0.5782520877570957,-0.04646948241525181,0.5801162726483211,0.22575339609562844
map,12.963329,0.063051,0.031100025448826507,-2.014601945063429,0.0,2.606608070573922,0.0,0.0,0.9644367499695697,0.26431374407724945,0.5834291776048661,-0.010484873206005562,0.5835233824336745,0.0789101786669943
map,13.033340,0.070011,0.0014688900856233422,-1.9903029672295267,0.0,2.6023720980560197,0.0,0.0,0.9638747743439985,0.26635581349635684,0.5862829220120731,-0.04130713266717124,0.587736287676878,0.030702216680651234
map,13.100757,0.067416,-0.031555045859651853,-1.9686423721384578,0.0,2.6016390761303327,0.0,0.0,0.9637770872817343,0.26670906627022695,0.5883154064379956,-0.04582284717296306,0.5900972384068076,0.019505385784293568
map,13.200412,0.099655,-0.07784228765571899,-1.9544328281828105,0.0,2.6008831092888296,0.0,0.0,0.9636762068307985,0.26707333896928775,0.5772509892401628,0.022014658116534924,0.5776706239291856,0.015233588312037324
map,13.263375,0.062964,-0.11592397036186264,-1.9364058032439817,0.0,2.6026784545672665,0.0,0.0,0.96391556295475,0.2662081657155306,0.5952110381837812,0.002892704156526052,0.5952180673611578,0.00983962546212676
map,13.333386,0.070011,-0.14741611980329594,-1.919364010699947,0.0,2.602058803402194,0.0,0.0,0.9638330385920121,0.26650679863464827,0.5287952296877083,0.011907425657722135,0.528929278567816,0.008118604933957177
map,13.398396,0.065010,-0.17675388305976292,-1.8981138887487354,0.0,2.599671430217047,0.0,0.0,0.9635142263983709,0.26765712306596456,0.5599129117378064,0.018689495199532172,0.560224745938201,-0.005396857663880536
map,13.463406,0.065010,-0.2104418798086266,-1.8812529533654898,0.0,2.596614682245333,0.0,0.0,0.9631040210243623,0.26912941995758205,0.5798572488817009,0.029409664319403707,0.580602581320506,-0.005587677658200163
map,13.528416,0.065010,-0.23943287307906447,-1.8617165849990065,0.0,2.595877482886234,0.0,0.0,0.9630047545822433,0.26948440150033426,0.5444809293276047,-0.0021561493486235194,0.5444851984962178,0.005098135221030338
map,13.594077,0.065661,-0.2696780403714576,-1.8400740079120341,0.0,2.59382731778756,0.0,0.0,0.9627280049134491,0.2704714191099864,0.5726583050976832,-0.003022072866957986,0.5726662791903889,-0.011708947535331173
map,13.663628,0.069551,-0.30397277974924464,-1.8182350792420612,0.0,2.5922918747821186,0.0,0.0,0.9625200744953739,0.27121044632060165,0.5826149841587103,-0.012289128533117631,0.5827445773633227,-0.011553805374202242
map,13.733762,0.070134,-0.33604566135900293,-1.7993416043998405,0.0,2.5878309868752103,0.0,0.0,0.9619127610867796,0.2733566170013233,0.596619500409312,0.0036218505039221933,0.5966304937477884,-0.010163567051931005
map,13.798888,0.065126,-0.369102896266406,-1.7796066569359723,0.0,2.5883438485117356,0.0,0.0,0.9619828265208512,0.27310994394008054,0.5931078652012353,0.01576520005628798,0.5933173529371794,-0.0008176411160210929
map,13.899084,0.100196,-0.4084760267979566,-1.7514672057037428,0.0,2.585279245008362,0.0,0.0,0.9615632104961905,0.2745836707094192,0.553320062946284,0.005242215586679271,0.553344895054736,-0.0076253403246829
map,13.965029,0.065944,-0.4383541396868369,-1.721905958926419,0.0,2.580750574611236,0.0,0.0,0.9609389964878876,0.27676026634770307,0.5865925693159645,-0.015854678021890542,0.5868067937506197,-0.016068039500715538
map,14.029345,0.064316,-0.4672839780282322,-1.7022384760334481,0.0,2.5804739762287725,0.0,0.0,0.9609007115772289,0.2768931607865661,0.5657894969201559,-0.01777963562434691,0.5660687858097262,-0.0005418712072887267
map,14.101162,0.071817,-0.5011099319017117,-1.6731142932926228,0.0,2.575316866814117,0.0,0.0,0.9601835337193401,0.27936997257085633,0.6064915568702504,-0.010029806173204746,0.6065744847640495,0.013994595019948205
